  2.0000000e-007  1.3733755e-001  1.4955834e+000
  1.1300000e-006 -4.7626421e+001  4.2505420e+000
  1.1350000e-006 -4.8109481e+001  4.3070864e+000
  1.1400000e-006 -4.8594457e+001  4.3645221e+000
  1.1450000e-006 -4.9081336e+001  4.4228587e+000
  1.1500000e-006 -4.9570103e+001  4.4821055e+000
  1.1550000e-006 -5.0060741e+001  4.5422718e+000
  1.1600000e-006 -5.0553235e+001  4.6033663e+000
  1.1650000e-006 -5.1047566e+001  4.6653976e+000
  1.1700000e-006 -5.1543718e+001  4.7283740e+000
  1.1750000e-006 -5.2041670e+001  4.7923032e+000
  1.1800000e-006 -5.2541404e+001  4.8571927e+000
  1.1850000e-006 -5.3042898e+001  4.9230491e+000
  1.1900000e-006 -5.3546132e+001  4.9898787e+000
  1.1950000e-006 -5.4051082e+001  5.0576872e+000
  1.2000000e-006 -5.4557725e+001  5.1264794e+000
  1.2050000e-006 -5.5066037e+001  5.1962593e+000
  1.2100000e-006 -5.5575993e+001  5.2670303e+000
  1.2150000e-006 -5.6087567e+001  5.3387946e+000
  1.2200000e-006 -5.6600733e+001  5.4115534e+000
  1.2250000e-006 -5.7115463e+001  5.4853070e+000
  1.2300000e-006 -5.7631728e+001  5.5600543e+000
  1.2350000e-006 -5.8149499e+001  5.6357931e+000
  1.2400000e-006 -5.8668746e+001  5.7125197e+000
  1.2450000e-006 -5.9189439e+001  5.7902290e+000
  1.2500000e-006 -5.9711547e+001  5.8689143e+000
  1.2550000e-006 -6.0235038e+001  5.9485674e+000
  1.2600000e-006 -6.0759879e+001  6.0291782e+000
  1.2650000e-006 -6.1286038e+001  6.1107349e+000
  1.2700000e-006 -6.1813482e+001  6.1932237e+000
  1.2750000e-006 -6.2342178e+001  6.2766289e+000
  1.2800000e-006 -6.2872093e+001  6.3609326e+000
  1.2850000e-006 -6.3403193e+001  6.4461148e+000
  1.2900000e-006 -6.3935446e+001  6.5321533e+000
  1.2950000e-006 -6.4468818e+001  6.6190236e+000
  1.3000000e-006 -6.5003278e+001  6.7066988e+000
  1.3050000e-006 -6.5538794e+001  6.7951496e+000
  1.3100000e-006 -6.6075335e+001  6.8843443e+000
  1.3150000e-006 -6.6612871e+001  6.9742488e+000
  1.3200000e-006 -6.7151375e+001  7.0648266e+000
  1.3250000e-006 -6.7690818e+001  7.1560385e+000
  1.3300000e-006 -6.8231175e+001  7.2478431e+000
  1.3350000e-006 -6.8772424e+001  7.3401965e+000
  1.3400000e-006 -6.9314541e+001  7.4330527e+000
  1.3450000e-006 -6.9857508e+001  7.5263632e+000
  1.3500000e-006 -7.0401308e+001  7.6200776e+000
  1.3550000e-006 -7.0945927e+001  7.7141432e+000
  1.3600000e-006 -7.1491353e+001  7.8085059e+000
  1.3650000e-006 -7.2037579e+001  7.9031096e+000
  1.3700000e-006 -7.2584599e+001  7.9978967e+000
  1.3750000e-006 -7.3132413e+001  8.0928086e+000
  1.3800000e-006 -7.3681023e+001  8.1877856e+000
  1.3850000e-006 -7.4230434e+001  8.2827669e+000
  1.3900000e-006 -7.4780658e+001  8.3776918e+000
  1.3950000e-006 -7.5331707e+001  8.4724988e+000
  1.4000000e-006 -7.5883602e+001  8.5671272e+000
  1.4050000e-006 -7.6436363e+001  8.6615160e+000
  1.4100000e-006 -7.6990018e+001  8.7556057e+000
  1.4150000e-006 -7.7544597e+001  8.8493374e+000
  1.4200000e-006 -7.8100135e+001  8.9426539e+000
  1.4250000e-006 -7.8656672e+001  9.0354998e+000
  1.4300000e-006 -7.9214250e+001  9.1278217e+000
  1.4350000e-006 -7.9772916e+001  9.2195690e+000
  1.4400000e-006 -8.0332721e+001  9.3106935e+000
  1.4450000e-006 -8.0893717e+001  9.4011503e+000
  1.4500000e-006 -8.1455962e+001  9.4908980e+000
  1.4550000e-006 -8.2019517e+001  9.5798986e+000
  1.4600000e-006 -8.2584443e+001  9.6681182e+000
  1.4650000e-006 -8.3150805e+001  9.7555268e+000
  1.4700000e-006 -8.3718670e+001  9.8420989e+000
  1.4750000e-006 -8.4288106e+001  9.9278133e+000
  1.4800000e-006 -8.4859184e+001  1.0012653e+001
  1.4850000e-006 -8.5431973e+001  1.0096607e+001
  1.4900000e-006 -8.6006544e+001  1.0179666e+001
  1.4950000e-006 -8.6582970e+001  1.0261829e+001
  1.5000000e-006 -8.7161321e+001  1.0343097e+001
  1.5050000e-006 -8.7741667e+001  1.0423476e+001
  1.5100000e-006 -8.8324077e+001  1.0502977e+001
  1.5150000e-006 -8.8908621e+001  1.0581616e+001
  1.5200000e-006 -8.9495365e+001  1.0659412e+001
  1.5250000e-006 -9.0084373e+001  1.0736387e+001
  1.5300000e-006 -9.0675708e+001  1.0812570e+001
  1.5350000e-006 -9.1269431e+001  1.0887990e+001
  1.5400000e-006 -9.1865599e+001  1.0962681e+001
  1.5450000e-006 -9.2464267e+001  1.1036680e+001
  1.5500000e-006 -9.3065486e+001  1.1110027e+001
  1.5550000e-006 -9.3669307e+001  1.1182764e+001
  1.5600000e-006 -9.4275773e+001  1.1254934e+001
  1.5650000e-006 -9.4884927e+001  1.1326585e+001
  1.5700000e-006 -9.5496809e+001  1.1397764e+001
  1.5750000e-006 -9.6111454e+001  1.1468520e+001
  1.5800000e-006 -9.6728893e+001  1.1538903e+001
  1.5850000e-006 -9.7349157e+001  1.1608965e+001
  1.5900000e-006 -9.7972270e+001  1.1678756e+001
  1.5950000e-006 -9.8598254e+001  1.1748330e+001
  1.6000000e-006 -9.9227129e+001  1.1817737e+001
  1.6050000e-006 -9.9858910e+001  1.1887029e+001
  1.6100000e-006 -1.0049361e+002  1.1956259e+001
  1.6150000e-006 -1.0113124e+002  1.2025478e+001
  1.6200000e-006 -1.0177181e+002  1.2094735e+001
  1.6250000e-006 -1.0241532e+002  1.2164081e+001
  1.6300000e-006 -1.0306177e+002  1.2233563e+001
  1.6350000e-006 -1.0371117e+002  1.2303231e+001
  1.6400000e-006 -1.0436351e+002  1.2373129e+001
  1.6450000e-006 -1.0501878e+002  1.2443305e+001
  1.6500000e-006 -1.0567699e+002  1.2513800e+001
  1.6550000e-006 -1.0633812e+002  1.2584659e+001
  1.6600000e-006 -1.0700216e+002  1.2655921e+001
  1.6650000e-006 -1.0766911e+002  1.2727627e+001
  1.6700000e-006 -1.0833895e+002  1.2799816e+001
  1.6750000e-006 -1.0901166e+002  1.2872522e+001
  1.6800000e-006 -1.0968724e+002  1.2945783e+001
  1.6850000e-006 -1.1036566e+002  1.3019631e+001
  1.6900000e-006 -1.1104691e+002  1.3094098e+001
  1.6950000e-006 -1.1173098e+002  1.3169216e+001
  1.7000000e-006 -1.1241784e+002  1.3245014e+001
  1.7050000e-006 -1.1310748e+002  1.3321519e+001
  1.7100000e-006 -1.1379987e+002  1.3398758e+001
  1.7150000e-006 -1.1449501e+002  1.3476755e+001
  1.7200000e-006 -1.1519286e+002  1.3555536e+001
  1.7250000e-006 -1.1589342e+002  1.3635122e+001
  1.7300000e-006 -1.1659665e+002  1.3715535e+001
  1.7350000e-006 -1.1730255e+002  1.3796794e+001
  1.7400000e-006 -1.1801108e+002  1.3878919e+001
  1.7450000e-006 -1.1872223e+002  1.3961927e+001
  1.7500000e-006 -1.1943599e+002  1.4045836e+001
  1.7550000e-006 -1.2015232e+002  1.4130661e+001
  1.7600000e-006 -1.2087122e+002  1.4216416e+001
  1.7650000e-006 -1.2159266e+002  1.4303117e+001
  1.7700000e-006 -1.2231662e+002  1.4390776e+001
  1.7750000e-006 -1.2304308e+002  1.4479405e+001
  1.7800000e-006 -1.2377203e+002  1.4569015e+001
  1.7850000e-006 -1.2450344e+002  1.4659619e+001
  1.7900000e-006 -1.2523730e+002  1.4751225e+001
  1.7950000e-006 -1.2597360e+002  1.4843843e+001
  1.8000000e-006 -1.2671230e+002  1.4937483e+001
  1.8050000e-006 -1.2745340e+002  1.5032151e+001
  1.8100000e-006 -1.2819687e+002  1.5127856e+001
  1.8150000e-006 -1.2894271e+002  1.5224606e+001
  1.8200000e-006 -1.2969089e+002  1.5322407e+001
  1.8250000e-006 -1.3044140e+002  1.5421265e+001
  1.8300000e-006 -1.3119422e+002  1.5521186e+001
  1.8350000e-006 -1.3194934e+002  1.5622176e+001
  1.8400000e-006 -1.3270674e+002  1.5724240e+001
  1.8450000e-006 -1.3346641e+002  1.5827382e+001
  1.8500000e-006 -1.3422833e+002  1.5931608e+001
  1.8550000e-006 -1.3499248e+002  1.6036922e+001
  1.8600000e-006 -1.3575887e+002  1.6143328e+001
  1.8650000e-006 -1.3652746e+002  1.6250829e+001
  1.8700000e-006 -1.3729825e+002  1.6359429e+001
  1.8750000e-006 -1.3807122e+002  1.6469131e+001
  1.8800000e-006 -1.3884637e+002  1.6579940e+001
  1.8850000e-006 -1.3962367e+002  1.6691856e+001
  1.8900000e-006 -1.4040312e+002  1.6804885e+001
  1.8950000e-006 -1.4118471e+002  1.6919028e+001
  1.9000000e-006 -1.4196841e+002  1.7034288e+001
  1.9050000e-006 -1.4275423e+002  1.7150667e+001
  1.9100000e-006 -1.4354214e+002  1.7268168e+001
  1.9150000e-006 -1.4433215e+002  1.7386793e+001
  1.9200000e-006 -1.4512422e+002  1.7506545e+001
  1.9250000e-006 -1.4591837e+002  1.7627425e+001
  1.9300000e-006 -1.4671457e+002  1.7749436e+001
  1.9350000e-006 -1.4751281e+002  1.7872580e+001
  1.9400000e-006 -1.4831309e+002  1.7996858e+001
  1.9450000e-006 -1.4911539e+002  1.8122273e+001
  1.9500000e-006 -1.4991970e+002  1.8248827e+001
  1.9550000e-006 -1.5072602e+002  1.8376521e+001
  1.9600000e-006 -1.5153433e+002  1.8505357e+001
  1.9650000e-006 -1.5234462e+002  1.8635337e+001
  1.9700000e-006 -1.5315689e+002  1.8766464e+001
  1.9750000e-006 -1.5397113e+002  1.8898738e+001
  1.9800000e-006 -1.5478731e+002  1.9032161e+001
  1.9850000e-006 -1.5560544e+002  1.9166736e+001
  1.9900000e-006 -1.5642551e+002  1.9302463e+001
  1.9950000e-006 -1.5724751e+002  1.9439345e+001
  2.0000000e-006 -1.5807142e+002  1.9577384e+001
